"tender_id";"tenderMain_id";"weight";"hide";"createTime"
"30264015";"30243537";"777";"1";"0000-00-00 00:00:00"
"30275551";"30293657";"777";"1";"0000-00-00 00:00:00"
"30283517";"30295615";"777";"1";"0000-00-00 00:00:00"
"30291429";"30295676";"777";"1";"0000-00-00 00:00:00"
"30335104";"30344237";"777";"1";"0000-00-00 00:00:00"
"30340457";"30357780";"777";"1";"0000-00-00 00:00:00"
"30340609";"30342085";"777";"1";"0000-00-00 00:00:00"
"30340830";"30339985";"777";"1";"0000-00-00 00:00:00"
"30349970";"30356754";"777";"1";"0000-00-00 00:00:00"
"30359023";"30355894";"777";"1";"0000-00-00 00:00:00"
"30388003";"30401867";"777";"1";"0000-00-00 00:00:00"
"30393163";"30398986";"777";"1";"0000-00-00 00:00:00"
"30395823";"30397302";"777";"1";"0000-00-00 00:00:00"
"30430686";"30438606";"777";"1";"0000-00-00 00:00:00"
"30446736";"30447446";"777";"1";"0000-00-00 00:00:00"
"30460752";"30473556";"777";"1";"0000-00-00 00:00:00"
"30463486";"30472467";"777";"1";"0000-00-00 00:00:00"
"30463514";"30472481";"777";"1";"0000-00-00 00:00:00"
"30480313";"30480060";"777";"1";"0000-00-00 00:00:00"
"30488453";"30493789";"777";"1";"0000-00-00 00:00:00"
"30506459";"30510908";"777";"1";"0000-00-00 00:00:00"
"30543021";"30554217";"888";"1";"0000-00-00 00:00:00"
"30543033";"30551447";"888";"1";"0000-00-00 00:00:00"
"30581939";"30598470";"777";"1";"0000-00-00 00:00:00"
"30584482";"30598040";"777";"1";"0000-00-00 00:00:00"
"30584487";"30603133";"777";"1";"0000-00-00 00:00:00"
"30586203";"30595236";"777";"1";"0000-00-00 00:00:00"
"30592211";"30603717";"777";"1";"0000-00-00 00:00:00"
"30614209";"30637226";"777";"1";"0000-00-00 00:00:00"
"30623388";"30635319";"777";"1";"0000-00-00 00:00:00"
"30630239";"30634639";"777";"1";"0000-00-00 00:00:00"
"30649330";"30667339";"777";"1";"0000-00-00 00:00:00"
"30649357";"30667346";"777";"1";"0000-00-00 00:00:00"
"30662897";"30666450";"777";"1";"0000-00-00 00:00:00"
"30675066";"30684801";"777";"1";"0000-00-00 00:00:00"
"30710045";"30731442";"777";"1";"0000-00-00 00:00:00"
"30711820";"30730040";"777";"1";"0000-00-00 00:00:00"
"30719509";"30721234";"777";"1";"0000-00-00 00:00:00"
"30720415";"30719964";"777";"1";"0000-00-00 00:00:00"
"30724575";"30732307";"777";"1";"0000-00-00 00:00:00"
"30746890";"30780756";"777";"1";"0000-00-00 00:00:00"
"30751350";"30764326";"777";"1";"0000-00-00 00:00:00"
"30751720";"30764670";"777";"1";"0000-00-00 00:00:00"
"30756693";"30776862";"777";"1";"0000-00-00 00:00:00"
"30757862";"30774791";"777";"1";"0000-00-00 00:00:00"
"30761570";"30775552";"777";"1";"0000-00-00 00:00:00"
"30791136";"30818443";"777";"1";"0000-00-00 00:00:00"
"30800561";"30802735";"777";"1";"0000-00-00 00:00:00"
"30805149";"30808259";"777";"1";"0000-00-00 00:00:00"
"30806203";"30813508";"777";"1";"0000-00-00 00:00:00"
"30806215";"30807629";"777";"1";"0000-00-00 00:00:00"
"30826520";"30838968";"777";"1";"0000-00-00 00:00:00"
"30826691";"30826097";"777";"1";"0000-00-00 00:00:00"
"30833635";"30846851";"777";"1";"0000-00-00 00:00:00"
"30841481";"30846243";"777";"1";"0000-00-00 00:00:00"
"30842438";"30844177";"777";"1";"0000-00-00 00:00:00"
"30842628";"30844903";"777";"1";"0000-00-00 00:00:00"
"30855747";"30858051";"777";"1";"0000-00-00 00:00:00"
"30870325";"30875330";"777";"1";"0000-00-00 00:00:00"
"30872895";"30874503";"777";"1";"0000-00-00 00:00:00"
"30891004";"30916141";"777";"1";"0000-00-00 00:00:00"
"30902055";"30923972";"777";"1";"0000-00-00 00:00:00"
"30903695";"30923102";"777";"1";"0000-00-00 00:00:00"
"30906677";"30914141";"777";"1";"0000-00-00 00:00:00"
"30935981";"30956899";"777";"1";"0000-00-00 00:00:00"
"30956289";"30961395";"777";"1";"0000-00-00 00:00:00"
"30959482";"30963897";"777";"1";"0000-00-00 00:00:00"
"30971633";"30994422";"777";"1";"0000-00-00 00:00:00"
"30975534";"30991570";"777";"1";"0000-00-00 00:00:00"
"30982417";"30987535";"777";"1";"0000-00-00 00:00:00"
"31003046";"31020802";"777";"1";"0000-00-00 00:00:00"
"31004255";"30988528";"777";"1";"0000-00-00 00:00:00"
"31004634";"30988660";"777";"1";"0000-00-00 00:00:00"
"31005687";"30995171";"777";"1";"0000-00-00 00:00:00"
"31036789";"31060136";"777";"1";"0000-00-00 00:00:00"
"31041110";"31050892";"777";"1";"0000-00-00 00:00:00"
"31041202";"31057262";"777";"1";"0000-00-00 00:00:00"
"31043438";"31056900";"777";"1";"0000-00-00 00:00:00"
"31043483";"31053698";"777";"1";"0000-00-00 00:00:00"
"31065423";"31082228";"777";"1";"0000-00-00 00:00:00"
"31070937";"31094718";"777";"1";"0000-00-00 00:00:00"
"31074437";"31090661";"777";"1";"0000-00-00 00:00:00"
"31078573";"31092991";"777";"1";"0000-00-00 00:00:00"
"31079145";"31097415";"777";"1";"0000-00-00 00:00:00"
"31079528";"31093673";"777";"1";"0000-00-00 00:00:00"
"31080664";"31088969";"777";"1";"0000-00-00 00:00:00"
"31126850";"31143054";"777";"1";"0000-00-00 00:00:00"
"31127009";"31142519";"777";"1";"0000-00-00 00:00:00"
"31131779";"31146438";"777";"1";"0000-00-00 00:00:00"
"31131860";"31146503";"777";"1";"0000-00-00 00:00:00"
"31147884";"31133108";"777";"1";"0000-00-00 00:00:00"
"31156039";"31184396";"777";"1";"0000-00-00 00:00:00"
"31163383";"31182782";"777";"1";"0000-00-00 00:00:00"
"31169872";"31179337";"777";"1";"0000-00-00 00:00:00"
"31171603";"31179202";"777";"1";"0000-00-00 00:00:00"
"31195720";"31206437";"777";"1";"0000-00-00 00:00:00"
"31195853";"31226025";"777";"1";"0000-00-00 00:00:00"
"31207778";"31215247";"777";"1";"0000-00-00 00:00:00"
"31208368";"31214709";"777";"1";"0000-00-00 00:00:00"
"31209326";"31214021";"777";"1";"0000-00-00 00:00:00"
"31230370";"31357358";"777";"1";"0000-00-00 00:00:00"
"31231730";"31264185";"777";"1";"0000-00-00 00:00:00"
"31237248";"31255365";"777";"1";"0000-00-00 00:00:00"
"31240339";"31248868";"777";"1";"0000-00-00 00:00:00"
"31240356";"31248367";"777";"1";"0000-00-00 00:00:00"
"31240365";"31257060";"777";"1";"0000-00-00 00:00:00"
"31252650";"31252909";"777";"1";"0000-00-00 00:00:00"
"31252657";"31252912";"777";"1";"0000-00-00 00:00:00"
"31275839";"31275559";"777";"1";"0000-00-00 00:00:00"
"31284352";"31301277";"777";"1";"0000-00-00 00:00:00"
"31286506";"31297847";"777";"1";"0000-00-00 00:00:00"
"31290791";"31295226";"777";"1";"0000-00-00 00:00:00"
"31290833";"31303274";"777";"1";"0000-00-00 00:00:00"
"31290871";"31295562";"777";"1";"0000-00-00 00:00:00"
"31290897";"31293956";"777";"1";"0000-00-00 00:00:00"
"31291965";"31294065";"777";"1";"0000-00-00 00:00:00"
"31307122";"31304421";"777";"1";"0000-00-00 00:00:00"
"31307216";"31303400";"777";"1";"0000-00-00 00:00:00"
"31307410";"31304675";"777";"1";"0000-00-00 00:00:00"
"31317672";"31318291";"777";"1";"0000-00-00 00:00:00"
"31318337";"31318286";"777";"1";"0000-00-00 00:00:00"
"31320648";"31320350";"777";"1";"0000-00-00 00:00:00"
"31345450";"31346471";"777";"1";"0000-00-00 00:00:00"
"31345493";"31346607";"777";"1";"0000-00-00 00:00:00"
"31345814";"31346771";"777";"1";"0000-00-00 00:00:00"
"31347924";"31351252";"777";"1";"0000-00-00 00:00:00"
"31354195";"31354295";"777";"1";"0000-00-00 00:00:00"
"31355946";"31340928";"777";"1";"0000-00-00 00:00:00"
"31368088";"31369426";"777";"1";"0000-00-00 00:00:00"
"31412565";"31416361";"777";"1";"0000-00-00 00:00:00"
"31432829";"31433679";"777";"1";"0000-00-00 00:00:00"
"31435306";"31435767";"777";"1";"0000-00-00 00:00:00"
"31437582";"31437482";"777";"1";"0000-00-00 00:00:00"
"31439991";"31438991";"777";"1";"0000-00-00 00:00:00"
"31440008";"31438847";"888";"1";"0000-00-00 00:00:00"
"31446931";"31446813";"777";"1";"0000-00-00 00:00:00"
"31456825";"31456784";"777";"1";"0000-00-00 00:00:00"
"31462397";"31462024";"777";"1";"0000-00-00 00:00:00"
"31465874";"31467702";"777";"1";"0000-00-00 00:00:00"
"31466795";"31468400";"777";"1";"0000-00-00 00:00:00"
"31466896";"31470374";"777";"1";"0000-00-00 00:00:00"
"31474731";"31476535";"777";"1";"0000-00-00 00:00:00"
"31481488";"31478000";"777";"1";"0000-00-00 00:00:00"
"31498310";"31496875";"777";"1";"0000-00-00 00:00:00"
"31503121";"31505013";"777";"1";"0000-00-00 00:00:00"
"31503979";"31501688";"777";"1";"0000-00-00 00:00:00"
"31504273";"31503668";"777";"1";"0000-00-00 00:00:00"
"31504343";"31498762";"777";"1";"0000-00-00 00:00:00"
"31510412";"31509444";"777";"1";"0000-00-00 00:00:00"
"31514805";"31514215";"777";"1";"0000-00-00 00:00:00"
"31518958";"31515400";"777";"1";"0000-00-00 00:00:00"
"31521966";"31521008";"777";"1";"0000-00-00 00:00:00"
"31529965";"31530440";"777";"1";"0000-00-00 00:00:00"
"31529976";"31529813";"777";"1";"0000-00-00 00:00:00"
"31534331";"31534698";"777";"1";"0000-00-00 00:00:00"
"31548634";"31550929";"777";"1";"0000-00-00 00:00:00"
"31556633";"31557433";"777";"1";"0000-00-00 00:00:00"
"31556660";"31558697";"777";"1";"0000-00-00 00:00:00"
"31558155";"31558632";"777";"1";"0000-00-00 00:00:00"
"31566544";"31566663";"888";"1";"0000-00-00 00:00:00"
"31584215";"31584988";"777";"1";"0000-00-00 00:00:00"
"31584287";"31585011";"777";"1";"0000-00-00 00:00:00"
"31584439";"31585031";"777";"1";"0000-00-00 00:00:00"
"31591672";"31589698";"777";"1";"0000-00-00 00:00:00"
"31605027";"31605096";"777";"1";"0000-00-00 00:00:00"
"31605222";"31605212";"777";"1";"0000-00-00 00:00:00"
"31617823";"31614695";"777";"1";"0000-00-00 00:00:00"
"31623170";"31623653";"777";"1";"0000-00-00 00:00:00"
"31641956";"31639474";"777";"1";"0000-00-00 00:00:00"
"31642469";"31639558";"777";"1";"0000-00-00 00:00:00"
"31643300";"31636899";"777";"1";"0000-00-00 00:00:00"
"31649253";"31649368";"777";"1";"0000-00-00 00:00:00"
"31655521";"31655108";"777";"1";"0000-00-00 00:00:00"
"31660196";"31660786";"777";"1";"0000-00-00 00:00:00"
"31670597";"31672772";"777";"1";"0000-00-00 00:00:00"
"31673043";"31669298";"777";"1";"0000-00-00 00:00:00"
"31678634";"31676750";"777";"1";"0000-00-00 00:00:00"
"31700007";"31695117";"777";"1";"0000-00-00 00:00:00"
"31701667";"31692535";"777";"1";"0000-00-00 00:00:00"
"31705230";"31706715";"777";"1";"0000-00-00 00:00:00"
"31707120";"31707367";"777";"1";"0000-00-00 00:00:00"
"31711931";"31711916";"777";"1";"0000-00-00 00:00:00"
"31717834";"31718185";"777";"1";"0000-00-00 00:00:00"
"31736385";"31736991";"777";"1";"0000-00-00 00:00:00"
"31738673";"31737898";"777";"1";"0000-00-00 00:00:00"
"31739054";"31733339";"777";"1";"0000-00-00 00:00:00"
"31744932";"31745778";"777";"1";"0000-00-00 00:00:00"
"31744944";"31744718";"777";"1";"0000-00-00 00:00:00"
"31745367";"31745448";"777";"1";"0000-00-00 00:00:00"
"31751504";"31751326";"777";"1";"0000-00-00 00:00:00"
"31753516";"31754500";"777";"1";"0000-00-00 00:00:00"
"31757490";"31760697";"777";"1";"0000-00-00 00:00:00"
"31758731";"31760591";"777";"1";"0000-00-00 00:00:00"
"31758807";"31773381";"777";"1";"0000-00-00 00:00:00"
"31762737";"31772479";"777";"1";"0000-00-00 00:00:00"
"31763002";"31772835";"777";"1";"0000-00-00 00:00:00"
"31763098";"31759190";"777";"1";"0000-00-00 00:00:00"
"31767299";"31765930";"777";"1";"0000-00-00 00:00:00"
"31767419";"31765715";"777";"1";"0000-00-00 00:00:00"
"31776386";"31776709";"777";"1";"0000-00-00 00:00:00"
"31776429";"31776720";"777";"1";"0000-00-00 00:00:00"
"31776435";"31776722";"777";"1";"0000-00-00 00:00:00"
"31776518";"31775970";"777";"1";"0000-00-00 00:00:00"
"31785813";"31785712";"777";"1";"0000-00-00 00:00:00"
"31789128";"31791580";"777";"1";"0000-00-00 00:00:00"
"31789393";"31788848";"777";"1";"0000-00-00 00:00:00"
"31795119";"31808431";"777";"1";"0000-00-00 00:00:00"
"31795199";"31800205";"777";"1";"0000-00-00 00:00:00"
"31800606";"31800604";"777";"1";"0000-00-00 00:00:00"
"31803795";"31804628";"777";"1";"0000-00-00 00:00:00"
"31825565";"31827220";"777";"1";"0000-00-00 00:00:00"
"31828307";"31824409";"777";"1";"0000-00-00 00:00:00"
"31842244";"31839057";"777";"1";"0000-00-00 00:00:00"
"31842315";"31838942";"777";"1";"0000-00-00 00:00:00"
"31843045";"31834262";"777";"1";"0000-00-00 00:00:00"
"31852502";"31853928";"777";"1";"0000-00-00 00:00:00"
"31860539";"31858851";"777";"1";"0000-00-00 00:00:00"
"31866311";"31867169";"777";"1";"0000-00-00 00:00:00"
"31867017";"31867187";"777";"1";"0000-00-00 00:00:00"
"31868774";"31865269";"777";"1";"0000-00-00 00:00:00"
"31871055";"31869898";"777";"1";"0000-00-00 00:00:00"
"31897384";"31898565";"777";"1";"0000-00-00 00:00:00"
"31897458";"31895979";"777";"1";"0000-00-00 00:00:00"
"31898649";"31893380";"777";"1";"0000-00-00 00:00:00"
"31899289";"31896677";"777";"1";"0000-00-00 00:00:00"
"31905655";"31905164";"777";"1";"0000-00-00 00:00:00"
"31909326";"31907188";"777";"1";"0000-00-00 00:00:00"
"31915808";"31912127";"777";"1";"0000-00-00 00:00:00"
"31921480";"31917119";"777";"1";"0000-00-00 00:00:00"
"31921993";"31918570";"777";"1";"0000-00-00 00:00:00"
"31925455";"31912691";"777";"1";"0000-00-00 00:00:00"
"31930605";"31925372";"777";"1";"0000-00-00 00:00:00"
"31930666";"31927518";"777";"1";"0000-00-00 00:00:00"
"31931037";"31918760";"777";"1";"0000-00-00 00:00:00"
"31954145";"31973635";"777";"1";"0000-00-00 00:00:00"
"31954888";"31988467";"777";"1";"0000-00-00 00:00:00"
"31954954";"31988463";"777";"1";"0000-00-00 00:00:00"
"31960347";"31968807";"777";"1";"0000-00-00 00:00:00"
"31960843";"31970024";"777";"1";"0000-00-00 00:00:00"
"31961158";"31971489";"777";"1";"0000-00-00 00:00:00"
"31984562";"32024031";"777";"1";"0000-00-00 00:00:00"
"31988305";"32006162";"777";"1";"0000-00-00 00:00:00"
"31988570";"32052179";"777";"1";"0000-00-00 00:00:00"
"31988624";"32052227";"777";"1";"0000-00-00 00:00:00"
"31989483";"32052505";"777";"1";"0000-00-00 00:00:00"
"31993027";"32009884";"777";"1";"0000-00-00 00:00:00"
"31993204";"32010184";"777";"1";"0000-00-00 00:00:00"
"31993542";"32014063";"777";"1";"0000-00-00 00:00:00"
"31995023";"32051282";"777";"1";"0000-00-00 00:00:00"
"31995111";"32051974";"777";"1";"0000-00-00 00:00:00"
"31995509";"32007410";"777";"1";"0000-00-00 00:00:00"
"32022315";"32042075";"777";"1";"0000-00-00 00:00:00"
"32054236";"32066066";"777";"1";"0000-00-00 00:00:00"
"32058579";"32064834";"777";"1";"0000-00-00 00:00:00"
"32058612";"32064841";"777";"1";"0000-00-00 00:00:00"
"32058630";"32064847";"777";"1";"0000-00-00 00:00:00"
"32059050";"32064757";"777";"1";"0000-00-00 00:00:00"
"32059129";"32064802";"777";"1";"0000-00-00 00:00:00"
"32090475";"32088964";"888";"1";"0000-00-00 00:00:00"
"32090599";"32089190";"888";"1";"0000-00-00 00:00:00"
"32114018";"32113686";"888";"1";"0000-00-00 00:00:00"
"32117968";"32116854";"777";"1";"0000-00-00 00:00:00"
"32123467";"32119995";"777";"1";"0000-00-00 00:00:00"
"32130239";"32126355";"777";"1";"0000-00-00 00:00:00"
"32130992";"32124954";"777";"1";"0000-00-00 00:00:00"
"32131078";"32124659";"777";"1";"0000-00-00 00:00:00"
"32134189";"32131705";"777";"1";"0000-00-00 00:00:00"
"32134641";"32132234";"777";"1";"0000-00-00 00:00:00"
"32134921";"32130426";"777";"1";"0000-00-00 00:00:00"
"32146768";"32147200";"777";"1";"0000-00-00 00:00:00"
"32163378";"32165593";"777";"1";"0000-00-00 00:00:00"
"32165707";"32160958";"888";"1";"0000-00-00 00:00:00"
"32188101";"32196143";"777";"1";"0000-00-00 00:00:00"
"32189119";"32196159";"777";"1";"0000-00-00 00:00:00"
"32189776";"32186048";"777";"1";"0000-00-00 00:00:00"
"32193265";"32192155";"777";"1";"0000-00-00 00:00:00"
"32194579";"32192189";"777";"1";"0000-00-00 00:00:00"
"32221177";"32222433";"777";"1";"0000-00-00 00:00:00"
"32224562";"32217023";"777";"1";"0000-00-00 00:00:00"
"32225574";"32226308";"777";"1";"0000-00-00 00:00:00"
"32225583";"32226310";"777";"1";"0000-00-00 00:00:00"
"32243455";"32244616";"777";"1";"0000-00-00 00:00:00"
"32243585";"32244711";"777";"1";"0000-00-00 00:00:00"
"32243606";"32242256";"777";"1";"0000-00-00 00:00:00"
"32249938";"32247659";"777";"1";"0000-00-00 00:00:00"
"32250061";"32247500";"777";"1";"0000-00-00 00:00:00"
"32250261";"32247737";"777";"1";"0000-00-00 00:00:00"
"32266397";"32266060";"777";"1";"0000-00-00 00:00:00"
"32291932";"32290617";"777";"1";"0000-00-00 00:00:00"
"32292230";"32288059";"777";"1";"0000-00-00 00:00:00"
"32296315";"32298077";"777";"1";"0000-00-00 00:00:00"
"32296357";"32296661";"777";"1";"0000-00-00 00:00:00"
"32312328";"32314319";"777";"1";"0000-00-00 00:00:00"
"32318257";"32315947";"777";"1";"0000-00-00 00:00:00"
"32330882";"32333189";"777";"1";"0000-00-00 00:00:00"
"32344047";"32340300";"777";"1";"0000-00-00 00:00:00"
"32345090";"32341577";"777";"1";"0000-00-00 00:00:00"
"32345612";"32341836";"777";"1";"0000-00-00 00:00:00"
"32357886";"32359643";"777";"1";"0000-00-00 00:00:00"
"32379775";"32379965";"777";"1";"0000-00-00 00:00:00"
"32389407";"32385594";"777";"1";"0000-00-00 00:00:00"
"32389429";"32385603";"777";"1";"0000-00-00 00:00:00"
"32389474";"32385615";"777";"1";"0000-00-00 00:00:00"
"32392145";"32382144";"777";"1";"0000-00-00 00:00:00"
"32413369";"32420024";"777";"1";"2015-04-20 09:10:56"
"32414343";"32417490";"777";"1";"2015-04-20 07:23:49"
"32416315";"32416895";"777";"1";"2015-04-20 07:11:10"
"32428089";"32427380";"777";"1";"2015-04-20 12:08:24"
"32428775";"32424655";"777";"1";"2015-04-20 12:22:42"
"32428799";"32424671";"777";"1";"2015-04-20 12:23:38"
"32430885";"32419068";"777";"1";"2015-04-20 16:44:40"
"32432371";"32432328";"777";"1";"2015-04-20 20:20:46"
"32438942";"32438818";"777";"1";"2015-04-21 04:05:16"
"32447559";"32445612";"777";"1";"2015-04-21 08:13:59"
"32448110";"32444955";"777";"1";"2015-04-21 08:41:05"
"32450747";"32451846";"777";"1";"2015-04-21 11:36:22"
"32456826";"32442584";"777";"1";"2015-04-21 14:38:29"
"32457369";"32454770";"777";"1";"2015-04-21 16:38:21"
"32457977";"32451366";"777";"1";"2015-04-21 18:59:57"
"32458038";"32439807";"777";"1";"2015-04-21 19:19:16"
"32462134";"32467785";"777";"1";"2015-04-26 12:01:40"
"32462612";"32464972";"777";"1";"2015-04-22 23:59:37"
"32466325";"32465275";"777";"1";"2015-04-22 08:48:53"
"32470796";"32470447";"777";"1";"2015-04-26 04:28:29"
"32471700";"32470381";"777";"1";"2015-04-26 04:58:30"
"32479342";"32477260";"777";"1";"2015-04-22 14:39:27"
"32479484";"32477434";"777";"1";"2015-04-22 13:48:05"
"32480786";"32472948";"777";"1";"2015-04-25 13:41:18"
"32485676";"32486160";"777";"1";"2015-04-23 03:44:06"
"32495703";"32492877";"777";"1";"2015-04-23 21:08:35"
"32498899";"32496205";"777";"1";"2015-04-23 18:08:56"
"32516676";"32518405";"777";"1";"2015-04-24 11:06:43"
"32516753";"32518411";"777";"1";"2015-04-24 11:03:50"
"32518100";"32518402";"777";"1";"2015-04-24 11:07:02"
"32522206";"32522948";"777";"1";"2015-04-25 00:26:21"
"32522309";"32522752";"777";"1";"2015-04-25 00:29:31"
"32524078";"32522680";"777";"1";"2015-04-25 00:30:38"
"32524234";"32518389";"777";"1";"2015-04-24 11:06:41"
"32528970";"32526180";"777";"1";"2015-04-24 23:27:54"
"32554676";"32559430";"777";"1";"2015-04-27 07:32:26"
"32556733";"32562519";"777";"1";"2015-04-27 08:07:36"
"32556769";"32560218";"777";"1";"2015-04-27 07:29:11"
"32559623";"32560038";"777";"1";"2015-04-27 07:26:19"
"32591086";"32589491";"777";"1";"2015-04-28 06:13:40"
"32597868";"32600801";"777";"1";"2015-04-28 20:04:01"
"32601449";"32600722";"777";"1";"2015-04-28 20:18:30"
"32607158";"32609321";"777";"1";"2015-04-29 05:37:26"
"32607384";"32610208";"777";"1";"2015-04-29 04:06:37"
"32617149";"32583245";"777";"1";"2015-04-28 21:13:38"
"32625892";"32624883";"777";"1";"2015-04-29 09:22:37"
"32628040";"32633482";"777";"1";"2015-04-29 08:22:07"
"32630030";"32637368";"777";"1";"2015-04-30 09:14:29"
"32632202";"32638385";"777";"1";"2015-05-01 09:51:36"
"32632450";"32638390";"777";"1";"2015-05-01 09:49:29"
"32632881";"32636314";"777";"1";"2015-04-30 09:54:24"
"32633145";"32636020";"777";"1";"2015-04-30 09:59:42"
"32639660";"32644928";"777";"1";"2015-04-30 05:10:47"
"32639994";"32640598";"777";"1";"2015-04-30 08:39:37"
"32640739";"32635971";"777";"1";"2015-04-30 10:01:05"
"32643153";"32643293";"777";"1";"2015-04-29 11:21:13"
"32662229";"32664044";"777";"1";"2015-04-30 05:53:50"
"32666578";"32664105";"777";"1";"2015-04-30 07:44:39"
"32666619";"32664106";"777";"1";"2015-04-30 07:45:40"
"32671189";"32673435";"777";"1";"2015-04-30 10:09:54"
"32677173";"32678069";"777";"1";"2015-04-30 12:29:21"
"32687449";"32687382";"777";"1";"2015-04-30 23:15:38"
"32687451";"32687352";"777";"1";"2015-04-30 23:16:00"
"32687869";"32687730";"777";"1";"2015-05-01 01:17:37"
"32704497";"32703247";"777";"1";"2015-05-05 02:41:17"
"32715087";"32704926";"777";"1";"2015-05-05 06:26:39"
"32716932";"32716182";"777";"1";"2015-05-05 07:15:03"
"32733821";"32726606";"777";"1";"2015-05-05 18:13:23"
"32733962";"32727162";"777";"1";"2015-05-05 20:12:18"
"32733965";"32702622";"777";"1";"2015-05-05 20:12:30"
"32736629";"32736700";"777";"1";"2015-05-06 01:19:27"
"32739679";"32740080";"777";"1";"2015-05-06 03:20:44"
"32743423";"32744390";"888";"1";"2015-05-09 12:31:02"
"32743709";"32743138";"777";"1";"2015-05-07 02:22:28"
"32743737";"32742329";"777";"1";"2015-05-06 05:16:28"
"32743760";"32742733";"777";"1";"2015-05-06 05:17:15"
"32749049";"32750993";"777";"1";"2015-05-06 07:57:24"
"32749268";"32748387";"888";"1";"2015-05-06 08:46:51"
"32753878";"32754021";"777";"1";"2015-05-06 09:14:47"
"32755809";"32756698";"777";"1";"2015-05-06 10:40:22"
"32757687";"32758508";"777";"1";"2015-05-06 11:36:54"
"32757711";"32756279";"777";"1";"2015-05-06 11:13:36"
"32757716";"32756944";"777";"1";"2015-05-06 11:13:45"
"32757795";"32755225";"777";"1";"2015-05-06 11:15:38"
"32767170";"32769261";"777";"1";"2015-05-07 04:00:03"
"32772284";"32773206";"777";"1";"2015-05-07 05:22:29"
"32779343";"32780447";"777";"1";"2015-05-07 08:33:22"
"32779494";"32781565";"777";"1";"2015-05-07 08:59:43"
"32785450";"32784566";"777";"1";"2015-05-07 10:31:41"
"32787180";"32787579";"777";"1";"2015-05-07 11:34:06"
"32794827";"32796697";"777";"1";"2015-05-08 02:57:39"
"32797425";"32798986";"777";"1";"2015-05-08 03:41:59"
"32803033";"32801329";"777";"1";"2015-05-08 05:20:23"
"32806144";"32806670";"777";"1";"2015-05-08 06:21:33"
"32818897";"32818339";"777";"1";"2015-05-09 16:11:44"
"32818919";"32790761";"777";"1";"2015-05-09 16:13:59"
"32839614";"32835829";"777";"1";"2015-05-12 05:22:05"
"32839690";"32835737";"777";"1";"2015-05-12 05:22:41"
"32846020";"32844861";"777";"1";"2015-05-12 07:16:51"
"32865239";"32863043";"777";"1";"2015-05-12 11:14:47"
"32890847";"32892018";"777";"1";"2015-05-13 05:29:25"
"32895884";"32898578";"777";"1";"2015-05-13 06:38:42"
"32895982";"32895050";"888";"1";"2015-05-13 06:47:30"
"32911375";"32908041";"777";"1";"2015-05-13 09:16:45"
"32911904";"32907721";"777";"1";"2015-05-13 09:17:56"
"32912262";"32906118";"777";"1";"2015-05-13 09:18:46"
"32913146";"32903944";"777";"1";"2015-05-13 09:22:10"
"32913571";"32903837";"777";"1";"2015-05-13 09:25:03"
"32929896";"32928541";"777";"1";"2015-05-13 13:11:22"
"32984951";"32988928";"777";"1";"2015-05-14 11:07:27"
"32984986";"32989000";"777";"1";"2015-05-14 11:07:40"
"32989274";"32988731";"888";"1";"2015-05-16 04:27:59"
"32995347";"32992185";"888";"1";"2015-05-14 14:46:05"
"32997615";"32996189";"888";"1";"2015-05-16 04:28:49"
"33014895";"33017757";"777";"1";"2015-05-15 03:50:55"
"33039539";"33041799";"777";"1";"2015-05-15 08:24:21"
"33039574";"33043009";"777";"1";"2015-05-15 08:41:38"
"33113927";"33118324";"777";"1";"2015-05-18 04:12:30"
"33123422";"33121584";"888";"1";"2015-05-18 05:49:55"
"33134566";"33132070";"777";"1";"2015-05-18 07:13:54"
"33140454";"33141783";"777";"1";"2015-05-18 08:24:01"
"33157974";"33160377";"777";"1";"2015-05-18 11:34:34"
"33197216";"33198442";"777";"1";"2015-05-19 05:23:26"
"33207119";"33207023";"777";"1";"2015-05-19 07:19:02"
"33289125";"33291240";"777";"1";"2015-05-20 09:27:00"
"33300746";"33300652";"777";"1";"2015-05-20 11:19:24"
"33312904";"33313874";"777";"1";"2015-05-21 00:38:24"
"33312906";"33313261";"777";"1";"2015-05-21 00:19:43"
"33357655";"33359503";"777";"1";"2015-05-21 09:21:36"
"33372547";"33371221";"777";"1";"2015-05-21 12:11:46"
"33379138";"33379736";"777";"1";"2015-05-21 15:34:09"
"33395483";"33393607";"777";"1";"2015-05-22 03:12:53"
"33425659";"33429989";"777";"1";"2015-05-22 08:37:40"
"33479256";"33479641";"777";"1";"2015-05-24 23:23:21"
"33495572";"33497113";"777";"1";"2015-05-25 04:24:39"
"33506847";"33508525";"888";"1";"2015-05-25 06:24:25"
"33507045";"33504146";"888";"1";"2015-05-25 06:49:45"
"33508524";"33508525";"777";"1";"2015-05-28 06:57:43"
"33512799";"33517682";"777";"1";"2015-05-25 07:47:10"
"33513072";"33511694";"777";"1";"2015-05-25 07:16:04"
"33518889";"33520451";"777";"1";"2015-05-25 08:23:35"
"33525152";"33526662";"777";"1";"2015-05-25 09:26:56"
"33525449";"33526711";"777";"1";"2015-05-25 09:27:21"
"33525463";"33522141";"777";"1";"2015-05-25 09:18:06"
"33531705";"33533612";"777";"1";"2015-05-25 10:24:13"
"33531952";"33531429";"777";"1";"2015-05-25 11:14:51"
