"pk_value";"tender_id";"field_id"
"26651645";"24713429";"85573"
"26651646";"24713429";"86241"
"26785851";"24750286";"85881"
"26957343";"24808624";"71532"
"27292028";"24927532";"88890"
"27415902";"24956169";"83499"
"27412421";"24957599";"62750"
"27393038";"24963364";"62809"
"27392436";"24965807";"1075"
"27392437";"24965807";"88890"
"27616392";"24991662";"80960"
"27667169";"25014550";"90955"
"27690053";"25024565";"86212"
"27787617";"25029884";"1068"
"27787618";"25029884";"58375"
"27694706";"25032554";"75733"
"27725239";"25033417";"86541"
"27765869";"25035355";"85659"
"27730608";"25035526";"86201"
"27708138";"25035570";"71533"
"27704005";"25037536";"85735"
"27698258";"25038212";"85748"
"27794152";"25038291";"53444"
"27794153";"25038291";"53446"
"27794154";"25038291";"53461"
"27794155";"25038291";"53473"
"27794156";"25038291";"53483"
"27794157";"25038291";"53485"
"27794146";"25038291";"53498"
"27794147";"25038291";"53500"
"27794148";"25038291";"53505"
"27794149";"25038291";"53508"
"27794150";"25038291";"53513"
"27794151";"25038291";"53518"
"27794145";"25038291";"53534"
"27708982";"25038450";"1069"
"27708983";"25038450";"90601"
"27706638";"25038595";"90957"
"27799331";"25038778";"85709"
"27739288";"25047366";"91210"
"27765675";"25047664";"86174"
"27751783";"25053951";"85736"
"27756437";"25055944";"86212"
"35520528";"25055948";"85881"
"27812919";"25074330";"64187"
"27812920";"25074330";"64216"
"27812918";"25074330";"65579"
"27831354";"25079577";"89236"
"27841882";"25088386";"62283"
"27850203";"25092772";"69482"
"27996044";"25095290";"85882"
"27867570";"25095451";"86135"
"27859725";"25099031";"86119"
"27864919";"25099885";"85611"
"27909850";"25112338";"86139"
"27932264";"25115001";"85879"
"27926595";"25118059";"85478"
"27939260";"25126331";"86139"
"27935265";"25127546";"90600"
"27965527";"25130699";"86139"
"27987138";"25136008";"64187"
"27987139";"25136008";"64199"
"27993573";"25148126";"86139"
"27997330";"25151088";"87204"
"27997331";"25151088";"87208"
"27997332";"25151088";"87212"
"27997329";"25151088";"87216"
"27997328";"25151088";"87224"
"27997327";"25151088";"87225"
"28001318";"25152521";"62330"
"28062120";"25173990";"86246"
"28066840";"25176187";"85744"
"28070497";"25177411";"85557"
"28111985";"25187880";"90888"
"28134230";"25192124";"65644"
"28134231";"25192124";"65687"
"28145968";"25192225";"85612"
"28120370";"25192258";"86139"
"28140866";"25192319";"62733"
"28135036";"25203345";"71091"
"28135037";"25203345";"71122"
"28135038";"25203345";"71123"
"28135039";"25203345";"71129"
"28140211";"25205082";"86141"
"28137657";"25205231";"90927"
"28275244";"25224276";"65553"
"28275243";"25224276";"67679"
"28275245";"25224276";"80370"
"28296534";"25241014";"86178"
"28267961";"25241132";"86178"
"28269287";"25241176";"86178"
"28284316";"25243775";"85973"
"28337780";"25263391";"86246"
"28342220";"25265323";"86104"
"28344146";"25266769";"86126"
"28344661";"25267787";"86126"
"28386133";"25273174";"83533"
"28359130";"25274635";"85729"
"28403593";"25287656";"71438"
"28430173";"25303829";"1070"
"28430174";"25303829";"1139"
"28430175";"25303829";"54111"
"28442332";"25306476";"85657"
"28434172";"25306959";"88899"
"28436450";"25307449";"86495"
"28519975";"25336232";"85881"
"28516292";"25338102";"90600"
"28562145";"25348541";"65462"
"28562146";"25348541";"65468"
"28567600";"25354060";"86177"
"31387595";"25365813";"82694"
"28625277";"25373954";"86281"
"28777455";"25392089";"14"
"28777456";"25392089";"85743"
"28777491";"25392247";"85615"
"28746373";"25395506";"14"
"28746374";"25395506";"85744"
"28750805";"25397205";"85929"
"28742985";"25401726";"14"
"28742984";"25401726";"1070"
"28742986";"25401726";"86138"
"28747827";"25403739";"88891"
"28758304";"25408112";"63335"
"28786992";"25410414";"85591"
"28787442";"25410457";"62744"
"28861425";"25412857";"71377"
"28861426";"25412857";"71452"
"28861427";"25412857";"86257"
"28861428";"25412857";"90929"
"28847675";"25435806";"91024"
"32997655";"25453064";"85986"
"28946587";"25455641";"54110"
"28946588";"25455641";"88883"
"28946589";"25455641";"88892"
"28909477";"25458495";"90601"
"28945480";"25460131";"86139"
"28932591";"25460194";"88894"
"29059546";"25464085";"74702"
"28929765";"25464376";"82687"
"29035518";"25482914";"86139"
"28993379";"25487438";"63126"
"28998627";"25489698";"85745"
"29049328";"25495602";"85738"
"29046162";"25496775";"78486"
"29058451";"25499144";"85522"
"29052306";"25500794";"86142"
"29022051";"25505030";"82535"
"29149056";"25514886";"64058"
"29159914";"25518882";"82182"
"29185184";"25521168";"53443"
"29185185";"25521168";"53444"
"29185186";"25521168";"53451"
"29185187";"25521168";"53461"
"29185188";"25521168";"53463"
"29185189";"25521168";"53483"
"29185190";"25521168";"53485"
"29185191";"25521168";"53488"
"29185176";"25521168";"53498"
"29185177";"25521168";"53500"
"29185178";"25521168";"53505"
"29185179";"25521168";"53508"
"29185180";"25521168";"53510"
"29185181";"25521168";"53515"
"29185182";"25521168";"53518"
"29185183";"25521168";"53519"
"29185175";"25521168";"53531"
"29185192";"25521168";"54350"
"29185193";"25521168";"55193"
"29185194";"25521168";"55248"
"29093625";"25521264";"82278"
"29186412";"25522666";"85881"
"29175084";"25530562";"85743"
"29159417";"25536370";"1139"
"29159418";"25536370";"85743"
"29157948";"25538897";"91221"
"29119224";"25542766";"86135"
"29327771";"25562184";"85516"
"29342715";"25567085";"91210"
"29355329";"25570139";"85744"
"29368942";"25579756";"62805"
"29438180";"25593131";"86135"
"29437488";"25593508";"86141"
"29455243";"25600639";"85743"
"29478587";"25604866";"85520"
"29468329";"25606952";"82536"
"29481258";"25609983";"86212"
"29492451";"25610885";"86141"
"29650054";"25648288";"86139"
"29668068";"25653673";"85667"
"29668070";"25653673";"86174"
"29668072";"25653673";"86230"
"29668069";"25653673";"86242"
"29668071";"25653673";"86282"
"29692248";"25656323";"66685"
"29692249";"25656323";"66692"
"29692250";"25656323";"66705"
"29692251";"25656323";"66707"
"29692252";"25656323";"66712"
"29692253";"25656323";"66713"
"29692254";"25656323";"66769"
"29692255";"25656323";"66773"
"29692263";"25656323";"68267"
"29692264";"25656323";"68295"
"29692268";"25656323";"68328"
"29692266";"25656323";"68349"
"29692265";"25656323";"68360"
"29692267";"25656323";"68380"
"29692269";"25656323";"68567"
"29692270";"25656323";"68692"
"29692256";"25656323";"68735"
"29692257";"25656323";"68783"
"29692258";"25656323";"68835"
"29692259";"25656323";"68836"
"29692260";"25656323";"68996"
"29692261";"25656323";"69024"
"29692262";"25656323";"69080"
"29670921";"25656408";"86244"
"29802664";"25678725";"1036"
"29802665";"25678725";"66802"
"29802666";"25678725";"66804"
"29802668";"25678725";"67402"
"29802667";"25678725";"67476"
"29762268";"25680320";"85709"
"29938088";"25681845";"85521"
"29768592";"25682918";"86139"
"29800820";"25683679";"85478"
"29848476";"25697632";"85478"
"29848471";"25697633";"85478"
"30014670";"25712731";"70215"
"30013531";"25713080";"86276"
"30017436";"25714411";"86212"
"30058150";"25721801";"73730"
"30056936";"25721975";"90901"
"30099647";"25730398";"85478"
"30108382";"25734228";"62750"
"30107992";"25734323";"1072"
"30107993";"25734323";"85747"
"30111356";"25735105";"85734"
"30115433";"25737099";"85478"
"30132551";"25744596";"85744"
"30142093";"25748134";"85709"
"30142451";"25748176";"86139"
"30159320";"25748547";"85744"
"30152355";"25749950";"86858"
"30149422";"25750820";"86858"
"30161124";"25751138";"86858"
"30153202";"25751610";"86858"
"30154166";"25751768";"86858"
"30211293";"25756202";"85744"
"30229733";"25760268";"85744"
"30221684";"25760288";"91210"
"30230099";"25767661";"85881"
"30299756";"25768101";"90892"
"30294165";"25770526";"86172"
"30238838";"25772192";"86085"
"30302912";"25773876";"86214"
"30287808";"25774616";"70135"
"30630519";"25786847";"85462"
"30527323";"25787070";"63145"
"30611761";"25791681";"64613"
"30611762";"25791681";"64621"
"30611765";"25791681";"64649"
"30611766";"25791681";"64650"
"30611763";"25791681";"64652"
"30611764";"25791681";"64655"
"30510841";"25796661";"85852"
"30486956";"25797452";"85743"
"30522942";"25800516";"57670"
"30522953";"25800516";"63738"
"30522954";"25800516";"63952"
"30522952";"25800516";"64203"
"30522948";"25800516";"65209"
"30522949";"25800516";"65361"
"30522951";"25800516";"65367"
"30522950";"25800516";"65368"
"30522945";"25800516";"65445"
"30522947";"25800516";"65562"
"30522946";"25800516";"65570"
"30522944";"25800516";"65967"
"30522943";"25800516";"66655"
"30522955";"25800516";"71192"
"30522956";"25800516";"71246"
"30522957";"25800516";"71513"
"30522958";"25800516";"71514"
"30522961";"25800516";"73481"
"30522962";"25800516";"73484"
"30522963";"25800516";"73485"
"30522960";"25800516";"73685"
"30522959";"25800516";"74231"
"30522968";"25800516";"80681"
"30522965";"25800516";"80702"
"30522966";"25800516";"80707"
"30522967";"25800516";"80709"
"30522964";"25800516";"84201"
"30544177";"25801227";"62849"
"30503103";"25802111";"54110"
"30587142";"25810271";"88890"
"30615685";"25811143";"86174"
"30564561";"25811431";"54111"
"30564562";"25811431";"85522"
"30564563";"25811431";"86257"
"30564564";"25811431";"90929"
"30571606";"25817804";"85877"
"30577096";"25817805";"85743"
"30571583";"25817807";"86265"
"30583953";"25819525";"90615"
"30639066";"25819658";"91013"
"30577209";"25821024";"90955"
"30583290";"25824004";"86106"
"30650150";"25831851";"85668"
"30646206";"25832894";"85681"
"30645565";"25834199";"80815"
"30645566";"25834199";"80842"
"30645567";"25834199";"80962"
"30645568";"25834199";"80963"
"30645569";"25834199";"80964"
"30645570";"25834199";"80994"
"30645571";"25834199";"80995"
"30651906";"25835364";"85709"
"30679444";"25837609";"86126"
"30669477";"25844920";"86139"
"30674634";"25846878";"85743"
"30772672";"25858465";"91101"
"30733949";"25860001";"85478"
"30754360";"25862089";"85742"
"30753163";"25867076";"59968"
"30753165";"25867076";"63030"
"30753164";"25867076";"63079"
"30795561";"25873404";"79319"
"30825463";"25878566";"62343"
"30830296";"25879997";"85792"
"30847167";"25880269";"90920"
"30847977";"25882915";"82490"
"30817976";"25884722";"85693"
"30817975";"25884722";"86139"
"30843329";"25887496";"78792"
"30841506";"25887691";"75419"
"30841507";"25887691";"75464"
"30841502";"25887691";"75551"
"30841503";"25887691";"75552"
"30841504";"25887691";"75560"
"30841505";"25887691";"75563"
"30841501";"25887691";"78227"
"30841500";"25887691";"78240"
"30841499";"25887691";"78782"
"30841508";"25887691";"78984"
"30841509";"25887691";"79009"
"30841510";"25887691";"79014"
"30841511";"25887691";"79064"
"30841512";"25887691";"80350"
"30841514";"25887691";"81057"
"30841513";"25887691";"81061"
"30841516";"25887691";"81107"
"30841517";"25887691";"81108"
"30841515";"25887691";"81109"
"30842127";"25887919";"62782"
"30845564";"25888039";"86139"
"30947345";"25909861";"90924"
"30984713";"25910895";"1002"
"30984714";"25910895";"86244"
"30984958";"25912038";"63030"
"31026942";"25931798";"1036"
"31026948";"25931798";"67326"
"31026945";"25931798";"67406"
"31026944";"25931798";"67473"
"31026943";"25931798";"67483"
"31026946";"25931798";"67488"
"31026947";"25931798";"67491"
"31026949";"25931798";"80914"
"31046430";"25933899";"55227"
"31042861";"25934633";"86212"
"31069654";"25938799";"91011"
"31058859";"25939006";"85613"
"31061613";"25939275";"1062"
"31061614";"25939275";"85738"
"31065134";"25941035";"86265"
"31079931";"25942669";"80379"
"31085509";"25946521";"85744"
"31098153";"25952147";"85881"
"31097822";"25952379";"90934"
"31130846";"25953206";"70975"
"31130845";"25953206";"71009"
"31130849";"25953206";"73510"
"31130847";"25953206";"74165"
"31130848";"25953206";"74167"
"31111564";"25957748";"86178"
"31111563";"25957748";"86242"
"31668691";"25971766";"51679"
"31668692";"25971766";"51741"
"31191821";"25977223";"56146"
"31191822";"25977223";"56160"
"31205625";"25978523";"85613"
"31278124";"25980682";"85883"
"31197640";"25981981";"80810"
"31197641";"25981981";"81053"
"31185982";"25982987";"86139"
"31191976";"25982991";"86139"
"31189420";"25983003";"85735"
"31180488";"25983952";"90927"
"31192291";"25985615";"85742"
"31218732";"25992408";"89252"
"31218733";"25992408";"89253"
"31197151";"25994199";"85478"
"31281534";"26003491";"79302"
"31216618";"26004761";"85638"
"31282200";"26008804";"57057"
"31249460";"26011028";"85874"
"31441557";"26026089";"66728"
"31441553";"26026089";"67301"
"31441554";"26026089";"67327"
"31441552";"26026089";"67369"
"31441546";"26026089";"67437"
"31441547";"26026089";"67438"
"31441548";"26026089";"67439"
"31441549";"26026089";"67443"
"31441550";"26026089";"67467"
"31441545";"26026089";"67474"
"31441551";"26026089";"67494"
"31441555";"26026089";"67643"
"31441556";"26026089";"67887"
"31441560";"26026089";"68444"
"31441561";"26026089";"68447"
"31441562";"26026089";"68453"
"31441558";"26026089";"68834"
"31441559";"26026089";"68849"
"31441563";"26026089";"83458"
"31524771";"26044943";"86139"
"31528869";"26047592";"78080"
"34074790";"26047618";"83646"
"31533202";"26048079";"86174"
"31517765";"26051859";"85462"
"31514054";"26055872";"86084"
"31588934";"26061703";"85764"
"31542538";"26063327";"90403"
"31622956";"26075850";"86429"
"31662299";"26084135";"90888"
"31759325";"26101091";"1072"
"31759326";"26101091";"85736"
"31778191";"26105347";"90927"
"31790215";"26108173";"91011"
"31795990";"26109437";"85520"
"31939694";"26118010";"85852"
"31939693";"26118012";"85852"
"31957899";"26122744";"1072"
"31957900";"26122744";"85736"
"31976691";"26134506";"90920"
"31976309";"26134527";"90920"
"31976120";"26134554";"90920"
"31979182";"26135418";"86389"
"31991746";"26138984";"66254"
"31991747";"26138984";"66261"
"31991733";"26138984";"66685"
"31991734";"26138984";"66692"
"31991735";"26138984";"66699"
"31991736";"26138984";"66734"
"31991737";"26138984";"66769"
"31991738";"26138984";"66773"
"31991742";"26138984";"68261"
"31991743";"26138984";"68267"
"31991744";"26138984";"68334"
"31991745";"26138984";"68400"
"31991739";"26138984";"68949"
"31991740";"26138984";"68991"
"31991741";"26138984";"69054"
"32000067";"26141159";"90901"
"32319295";"26149810";"85704"
"32317741";"26149924";"85682"
"32364205";"26160636";"85743"
"32384789";"26165071";"90920"
"32381112";"26167001";"90920"
"32381759";"26167448";"86173"
"32468241";"26174021";"85932"
"32485305";"26180918";"81057"
"32502274";"26183620";"90955"
"32510093";"26186570";"85749"
"32626012";"26205342";"86139"
"32634125";"26206631";"85747"
"32636756";"26208236";"65314"
"32705398";"26212154";"86139"
"32711779";"26212341";"11928"
"32753913";"26223435";"85529"
"32753242";"26226010";"54115"
"32754530";"26226493";"90920"
"32755052";"26226538";"90919"
"32755195";"26226581";"90920"
"32770733";"26229228";"82677"
"32770265";"26229237";"82677"
"32844315";"26234022";"90601"
"32879558";"26242946";"64187"
"32881087";"26243267";"85698"
"33212877";"26264485";"53447"
"33212874";"26264485";"53498"
"33212875";"26264485";"53500"
"33212876";"26264485";"53508"
"33212873";"26264485";"53538"
"33212878";"26264485";"55192"
"33217781";"26266130";"90888"
"33235338";"26275548";"86879"
"33295449";"26282277";"53918"
"33295450";"26282277";"53925"
"33295451";"26282277";"53926"
"33295448";"26282277";"53975"
"33340675";"26293273";"85881"
"33488834";"26309153";"86141"
"33553569";"26318777";"85738"
"33563714";"26322231";"86126"
"33678864";"26323712";"85881"
"33831085";"26337936";"63340"
"33747284";"26339273";"85516"
"33753544";"26340803";"85748"
"33755490";"26341423";"83491"
"33759114";"26343157";"85881"
"33969629";"26362964";"67343"
"34210345";"26373336";"69547"
"34210372";"26373337";"69547"
"34219516";"26375959";"90765"
"34219517";"26375959";"90774"
"34219367";"26375983";"80812"
"34259763";"26384806";"76010"
"34287628";"26391380";"90600"
"34294210";"26393323";"85745"
"34300048";"26393798";"85745"
"34430353";"26398604";"85700"
"34438587";"26398956";"85883"
"34442556";"26399731";"90888"
"34451687";"26401456";"73601"
"34473116";"26403128";"85529"
"34473117";"26403128";"86183"
"34473119";"26403128";"86200"
"34473118";"26403128";"86226"
"34522441";"26417147";"65567"
"34533920";"26418737";"85788"
"34660400";"26424682";"85698"
"34666784";"26427648";"83570"
"34670310";"26428525";"90929"
"34698232";"26436269";"1069"
"34698233";"26436269";"90601"
"34700486";"26436843";"1069"
"34700487";"26436843";"90601"
"34700265";"26436903";"54111"
"34710120";"26440070";"1069"
"34710121";"26440070";"90601"
"34710652";"26440167";"1069"
"34710653";"26440167";"90600"
"34713603";"26440904";"89006"
"34953190";"26469994";"81606"
"34953191";"26469994";"81646"
"34953192";"26469994";"81649"
"34953193";"26469994";"81657"
"34953194";"26469994";"81660"
"34953195";"26469994";"81661"
"35015023";"26481499";"90920"
"35018969";"26482213";"90920"
"35458062";"26497085";"85744"
"35486370";"26501976";"83547"
"35486369";"26501976";"83596"
"35523900";"26506642";"78476"
"35519371";"26507306";"90922"
"35661696";"26510647";"85879"
"35701194";"26518071";"53444"
"35701195";"26518071";"53447"
"35701196";"26518071";"53448"
"35701197";"26518071";"53461"
"35701198";"26518071";"53471"
"35701199";"26518071";"53473"
"35701200";"26518071";"53483"
"35701201";"26518071";"53485"
"35701183";"26518071";"53498"
"35701184";"26518071";"53500"
"35701185";"26518071";"53502"
"35701186";"26518071";"53505"
"35701187";"26518071";"53508"
"35701188";"26518071";"53513"
"35701189";"26518071";"53515"
"35701190";"26518071";"53518"
"35701191";"26518071";"53519"
"35701192";"26518071";"53527"
"35701193";"26518071";"53528"
"35701182";"26518071";"53534"
"35701203";"26518071";"53918"
"35701204";"26518071";"53919"
"35701205";"26518071";"53920"
"35701206";"26518071";"53925"
"35701207";"26518071";"53926"
"35701208";"26518071";"53936"
"35701209";"26518071";"53937"
"35701202";"26518071";"53989"
"35788454";"26533274";"82246"
"35826576";"26535357";"86126"
"35880445";"26548410";"86139"
"35986645";"26551332";"37117"
"35898198";"26551976";"83641"
"35899787";"26553799";"85464"
"35900752";"26553894";"81749"
"35903851";"26554570";"83546"
"36011937";"26566844";"69498"
"36022805";"26570279";"83508"
"36027637";"26571668";"85462"
"36034210";"26573097";"90955"
"36041648";"26575515";"85743"
"36050971";"26577111";"73341"
"36059182";"26581735";"85743"
"36065108";"26582731";"86139"
"36156671";"26593579";"86183"
"36180898";"26600083";"38407"
"36466203";"26628637";"85735"
"36479762";"26636179";"85698"
"36448419";"26636180";"85696"
"36427177";"26638576";"86139"
"36445897";"26641949";"88889"
"36428295";"26642059";"85736"
"36447594";"26644540";"66218"
"36447593";"26644540";"66325"
"36447579";"26644540";"67333"
"36447580";"26644540";"67340"
"36447581";"26644540";"67343"
"36447578";"26644540";"67373"
"36447575";"26644540";"67406"
"36447573";"26644540";"67473"
"36447574";"26644540";"67478"
"36447576";"26644540";"67495"
"36447577";"26644540";"67496"
"36447590";"26644540";"68446"
"36447592";"26644540";"68593"
"36447591";"26644540";"68594"
"36447582";"26644540";"68773"
"36447583";"26644540";"68777"
"36447584";"26644540";"68795"
"36447585";"26644540";"68808"
"36447586";"26644540";"68828"
"36447587";"26644540";"68834"
"36447588";"26644540";"68847"
"36447589";"26644540";"68968"
"36447595";"26644540";"71197"
"36447596";"26644540";"71480"
"36447597";"26644540";"80914"
"36472588";"26645252";"63187"
"36472587";"26645252";"63211"
"36522125";"26652135";"88834"
"36530283";"26654955";"85736"
"36554555";"26662062";"80815"
"36554556";"26662062";"80818"
"36554557";"26662062";"80829"
"36554558";"26662062";"80832"
"36554560";"26662062";"80843"
"36554559";"26662062";"80865"
"36554561";"26662062";"80962"
"36554562";"26662062";"80979"
"36554563";"26662062";"80981"
"36553676";"26662408";"85746"
"36560582";"26664568";"85881"
"36655759";"26678861";"82652"
"36677227";"26684206";"90932"
"36663236";"26685258";"67343"
"36663237";"26685258";"68835"
"36663143";"26685418";"90817"
"36729201";"26695083";"63335"
"36758336";"26708082";"90920"
"36754726";"26709311";"85747"
"36757476";"26709381";"86121"
"37100248";"26732560";"83834"
"37037432";"26732780";"86139"
"37094490";"26738574";"58721"
"37094489";"26738574";"58990"
"37094491";"26738574";"62323"
"37094492";"26738574";"64615"
"37094493";"26738574";"64621"
"37094494";"26738574";"64638"
"37094495";"26738574";"64652"
"37094496";"26738574";"64657"
"37094497";"26738574";"64658"
"37094498";"26738574";"64745"
"37094487";"26738574";"65462"
"37094488";"26738574";"65472"
"37094486";"26738574";"84887"
"37124775";"26747889";"86023"
"37128714";"26749228";"80960"
"37146204";"26755267";"83538"
"37145976";"26755290";"82379"
"38417222";"26755312";"62148"
"37240083";"26766536";"88834"
"37264043";"26775589";"91180"
"37272840";"26777701";"85825"
"37719902";"26781653";"63770"
"37289469";"26783272";"86126"
"37322232";"26788450";"82677"
"37338979";"26792634";"63340"
"37416661";"26808684";"86201"
"37438038";"26811291";"71438"
"37443472";"26813457";"1062"
"37443473";"26813457";"90560"
"37445146";"26813728";"1070"
"37445147";"26813728";"85991"
"37451131";"26816001";"65338"
"37469270";"26821384";"86139"
"37472738";"26822816";"85883"
"37478186";"26824946";"1075"
"37478187";"26824946";"91006"
"37500990";"26827566";"85743"
"37501202";"26827567";"86126"
"37698126";"26832543";"86139"
"37767374";"26852816";"64036"
"37894877";"26874307";"86139"
"37913582";"26879547";"86139"
"37935837";"26882774";"84908"
"37940443";"26884801";"1069"
"37940444";"26884801";"90601"
"37925824";"26885334";"86212"
"37959298";"26888741";"63030"
"38069942";"26899558";"59338"
"38069943";"26899558";"59861"
"38069941";"26899558";"60944"
"38069946";"26899558";"61686"
"38069944";"26899558";"61832"
"38069945";"26899558";"62197"
"38069949";"26899558";"62789"
"38069948";"26899558";"62869"
"38069947";"26899558";"62890"
"38107643";"26904370";"86126"
"38117535";"26908174";"82283"
"38137221";"26914298";"63187"
"38136287";"26914512";"88890"
"38143808";"26916157";"80962"
"38143809";"26916157";"80981"
"38143810";"26916157";"81002"
"38143964";"26916810";"63187"
"38496093";"26926345";"83460"
"39844185";"26930046";"83481"
"40522802";"26930129";"83481"
"38499688";"27236243";"86212"
"38521651";"27243108";"86132"
"39704891";"27246052";"88899"
"38544706";"27250596";"85521"
"38545748";"27252142";"90901"
"38646887";"27263364";"88809"
"38644211";"27263388";"88809"
"38821373";"27287788";"85852"
"38844021";"27295396";"85613"
"38853223";"27297890";"90601"
"38861315";"27300676";"80810"
"38861316";"27300676";"80990"
"38861317";"27300676";"80991"
"38861318";"27300676";"81004"
"38873103";"27304011";"90955"
"38948285";"27319228";"85748"
"38961478";"27326802";"86177"
"38961848";"27326814";"86178"
"38961539";"27326818";"86212"
"39051964";"27338426";"85873"
"39053283";"27339482";"64764"
"39080189";"27350885";"53532"
"39584075";"27358764";"82437"
"39285768";"27358765";"91007"
"39237449";"27361916";"90955"
"39237451";"27361923";"1034"
"39286235";"27361923";"66784"
"39237859";"27362235";"85573"
"39237860";"27362235";"85657"
"39237861";"27362235";"86212"
"39278140";"27364655";"89127"
"39313923";"27374436";"86139"
"39321458";"27377339";"90560"
"39324808";"27378982";"82677"
"39333713";"27381282";"90901"
"39441807";"27395750";"85513"
"39515363";"27411668";"64764"
"39523335";"27411895";"86178"
"39603422";"27433940";"85747"
"39602369";"27434105";"73475"
"39603283";"27434255";"85705"
"39751026";"27472940";"85881"
"39760690";"27485827";"86212"
"39779755";"27495883";"85870"
"39791933";"27501608";"81662"
"39793013";"27503463";"85882"
"39919675";"27519501";"85873"
"39926051";"27522545";"85868"
"39941587";"27529168";"90600"
"39946402";"27530692";"86174"
"39945391";"27530947";"90927"
"39950592";"27532312";"66111"
"39962918";"27535088";"62809"
"40024484";"27540241";"86212"
"40067299";"27555638";"54115"
"40139984";"27558148";"82429"
"40139983";"27558148";"82666"
"40162121";"27568089";"1062"
"40162122";"27568089";"90955"
"40189384";"27575406";"1070"
"40184762";"27575406";"86178"
"40192950";"27577796";"80819"
"40273453";"27587678";"67343"
"40287975";"27591515";"80819"
"40448865";"27617711";"83524"
"40449747";"27617764";"86139"
"40451901";"27618666";"66761"
"40451902";"27618666";"68422"
"40451903";"27618666";"81736"
"40676656";"27636393";"67224"
"40676657";"27636393";"67403"
"40676658";"27636393";"67404"
"40676659";"27636393";"67405"
"40676661";"27636393";"67489"
"40676660";"27636393";"67495"
"40689907";"27639641";"89152"
"40712943";"27649191";"83493"
"40713128";"27649196";"83493"
"40712914";"27649207";"83832"
"40722367";"27653973";"85929"
"40730009";"27655667";"15704"
"40853356";"27684476";"86212"
"40893200";"27694929";"85798"
"40893199";"27694929";"85881"
"40893201";"27694929";"86182"
"40907078";"27701268";"73525"
"40907079";"27701268";"80350"
"40907081";"27701268";"81105"
"40907080";"27701268";"81107"
"40935168";"27701935";"66149"
"41792349";"27704056";"55419"
"40953395";"27713920";"86212"
"40955175";"27715237";"85736"
"40957123";"27715561";"68308"
"40957127";"27715561";"68326"
"40957128";"27715561";"68328"
"40957124";"27715561";"68346"
"40957126";"27715561";"68353"
"40957125";"27715561";"68364"
"40957130";"27715561";"68560"
"40957131";"27715561";"68570"
"40957132";"27715561";"68571"
"40957129";"27715561";"68599"
"40957114";"27715561";"68793"
"40957117";"27715561";"68943"
"40957118";"27715561";"68957"
"40957119";"27715561";"68989"
"40957120";"27715561";"68996"
"40957121";"27715561";"69006"
"40957122";"27715561";"69037"
"40957115";"27715561";"69136"
"40957116";"27715561";"69155"
"40984074";"27724976";"82481"
"41034071";"27730510";"86135"
"41071534";"27740647";"73654"
"41078812";"27742953";"85705"
"41096014";"27749772";"71091"
"41096015";"27749772";"71092"
"41096016";"27749772";"71123"
"41095707";"27749939";"89832"
"41388148";"27768817";"90772"
"41395466";"27772319";"86139"
"41401191";"27774940";"85464"
"41403933";"27776206";"62839"
"41425294";"27780564";"86138"
"41436774";"27784315";"90906"
"41459952";"27792064";"86139"
"41459631";"27792182";"85872"
"41553610";"27792501";"82677"
"41464180";"27795815";"88068"
"41543047";"27803518";"86135"
"41556835";"27806954";"1066"
"41556836";"27806954";"86251"
"41563240";"27809390";"90836"
"41563219";"27809407";"90932"
"41570284";"27811362";"67541"
"41570285";"27811362";"78202"
"41570286";"27811362";"81607"
"41570287";"27811362";"81608"
"41570288";"27811362";"81609"
"41570289";"27811362";"81613"
"41570290";"27811362";"81634"
"41570291";"27811362";"81651"
"41570292";"27811362";"81654"
"41570297";"27811362";"81687"
"41570298";"27811362";"81689"
"41570299";"27811362";"81693"
"41570293";"27811362";"81724"
"41570294";"27811362";"81726"
"41570295";"27811362";"81728"
"41570296";"27811362";"81733"
"41570300";"27811362";"81749"
"41570301";"27811362";"82006"
"41570302";"27811362";"82011"
"41591613";"27820070";"85876"
"41589490";"27820095";"90955"
"41649297";"27825223";"86178"
"41682164";"27833687";"54091"
"41712864";"27841002";"85972"
"41713920";"27841301";"85708"
"41706687";"27841867";"85708"
"41705508";"27843485";"80963"
"41705509";"27843485";"80967"
"41705510";"27843485";"80981"
"41757811";"27849588";"86135"
"41797670";"27862156";"86177"
"42047353";"27862197";"86876"
"41807838";"27863909";"73295"
"42033200";"27879872";"86178"
"42098215";"27898393";"64761"
"42096600";"27898948";"90617"
"42099072";"27899627";"89832"
"42103860";"27901807";"90601"
"42150094";"27902499";"91011"
"42107959";"27902769";"88654"
"42107943";"27902776";"85462"
"42110250";"27903343";"85853"
"42111287";"27903697";"85579"
"42214925";"27930058";"91259"
"42203490";"27931075";"86129"
"42212118";"27934158";"90774"
"42224395";"27936270";"78502"
"42222634";"27936394";"90352"
"42282027";"27945565";"86212"
"42283188";"27946490";"86174"
"42307852";"27955806";"90929"
"42378288";"27968853";"86139"
"42387261";"27973266";"86226"
"42390814";"27974193";"90774"
"42479118";"27988330";"88895"
"42495819";"27995363";"80818"
"42503310";"27998455";"85973"
"42814839";"28016654";"83570"
"42835267";"28022048";"85590"
"42856345";"28022869";"85709"
"42825869";"28022968";"89832"
"42879084";"28045919";"86479"
"42847199";"28045989";"85558"
"42864934";"28046536";"90888"
"42876507";"28048822";"63006"
"42823051";"28055510";"81094"
"42847364";"28060430";"89832"
"42895512";"28060563";"89832"
